ExperimentID,SampleID,AndroidVersion,Brand,Model,Avg_Lux,User_ID,Protocol_ID,Latitude,Longitude,Luminosity,Timestamp
51,813,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5532175,-8.4029502,0,05/05/2019 22:00
51,814,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5532138,-8.4029677,0,05/05/2019 22:00
51,815,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.553197,-8.4029968,0,05/05/2019 22:00
51,816,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5531906,-8.4030135,1,05/05/2019 22:00
51,817,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5531727,-8.4030299,1,05/05/2019 22:00
51,818,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.553159,-8.4030469,3,05/05/2019 22:00
51,819,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5531497,-8.4030569,27,05/05/2019 22:00
51,820,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5531369,-8.4030715,105,05/05/2019 22:00
51,821,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5531275,-8.4030813,152,05/05/2019 22:00
51,822,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.553119,-8.4030911,166,05/05/2019 22:00
51,823,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5531106,-8.4031008,211,05/05/2019 22:00
51,824,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5531026,-8.4031097,242,05/05/2019 22:00
51,825,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530996,-8.4031258,74,05/05/2019 22:00
51,826,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530861,-8.4031498,0,05/05/2019 22:00
51,827,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530759,-8.403169,1,05/05/2019 22:00
51,828,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530679,-8.4031789,0,05/05/2019 22:00
51,829,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530574,-8.4031951,0,05/05/2019 22:00
51,830,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530428,-8.4032191,0,05/05/2019 22:00
51,831,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530369,-8.4032335,0,05/05/2019 22:00
51,832,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530301,-8.403255,0,05/05/2019 22:00
51,833,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530203,-8.403272,0,05/05/2019 22:00
51,834,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5530063,-8.4032959,0,05/05/2019 22:00
51,835,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5529905,-8.4033232,0,05/05/2019 22:00
51,836,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5529761,-8.4033408,3,05/05/2019 22:00
51,837,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5529668,-8.4033538,3,05/05/2019 22:00
51,838,9,OnePlus,ONEPLUS A6003,54.4,2,1,41.5529503,-8.4033743,116,05/05/2019 22:00
53,890,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5525207,-8.4041387,57,05/05/2019 22:03
53,891,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524427,-8.4042306,4,05/05/2019 22:03
53,892,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524774,-8.4042938,147,05/05/2019 22:03
53,893,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524665,-8.4043472,4,05/05/2019 22:03
53,894,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524623,-8.404375,20,05/05/2019 22:03
53,895,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524589,-8.4043961,23,05/05/2019 22:03
53,896,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524449,-8.4044248,20,05/05/2019 22:03
53,897,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524412,-8.404432,3,05/05/2019 22:03
53,898,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524301,-8.4044535,13,05/05/2019 22:03
53,899,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524229,-8.4044684,7,05/05/2019 22:03
53,900,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524096,-8.4044905,97,05/05/2019 22:03
53,901,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5524046,-8.4044963,110,05/05/2019 22:03
53,902,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523933,-8.404511,73,05/05/2019 22:03
53,903,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523932,-8.4045104,52,05/05/2019 22:03
53,904,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523885,-8.404516,101,05/05/2019 22:03
53,905,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523808,-8.4045276,3,05/05/2019 22:03
53,906,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523741,-8.4045385,4,05/05/2019 22:03
53,907,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523672,-8.404557,3,05/05/2019 22:03
53,908,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523634,-8.4045668,3,05/05/2019 22:03
53,909,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523582,-8.4045831,0,05/05/2019 22:03
53,910,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523561,-8.4045891,0,05/05/2019 22:03
53,911,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523526,-8.4045966,0,05/05/2019 22:03
53,912,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.552343,-8.4046151,0,05/05/2019 22:03
53,913,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523388,-8.4046249,0,05/05/2019 22:03
53,914,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523321,-8.4046451,0,05/05/2019 22:04
53,915,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523213,-8.4046738,0,05/05/2019 22:04
53,916,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523104,-8.404701,0,05/05/2019 22:04
53,917,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523045,-8.404717,0,05/05/2019 22:04
53,918,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5523021,-8.4047332,0,05/05/2019 22:04
53,919,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522954,-8.4047515,0,05/05/2019 22:04
53,920,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522868,-8.4047763,1,05/05/2019 22:04
53,921,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522767,-8.4047961,3,05/05/2019 22:04
53,922,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522701,-8.4048079,4,05/05/2019 22:04
53,923,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522678,-8.4048155,6,05/05/2019 22:04
53,924,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522621,-8.4048298,3,05/05/2019 22:04
53,925,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522549,-8.4048543,7,05/05/2019 22:04
53,926,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522493,-8.4048808,13,05/05/2019 22:04
53,927,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.552244,-8.404897,1,05/05/2019 22:04
53,928,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522375,-8.4049199,0,05/05/2019 22:04
53,929,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522311,-8.4049435,0,05/05/2019 22:04
53,930,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522235,-8.4049696,0,05/05/2019 22:04
53,931,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522184,-8.4049844,0,05/05/2019 22:04
53,932,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522158,-8.404992,0,05/05/2019 22:04
53,933,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522116,-8.4050065,0,05/05/2019 22:04
53,934,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522103,-8.4050132,1,05/05/2019 22:04
53,935,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522082,-8.4050393,3,05/05/2019 22:04
53,936,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522067,-8.4050442,3,05/05/2019 22:04
53,937,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5522014,-8.4050555,35,05/05/2019 22:04
53,938,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521987,-8.4050666,85,05/05/2019 22:04
53,939,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521943,-8.4050821,116,05/05/2019 22:04
53,940,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521912,-8.4050932,125,05/05/2019 22:04
53,941,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521892,-8.4050973,94,05/05/2019 22:04
53,942,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521794,-8.40512,55,05/05/2019 22:04
53,943,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521758,-8.4051243,66,05/05/2019 22:04
53,944,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521743,-8.4051255,9,05/05/2019 22:04
53,945,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521678,-8.4051392,15,05/05/2019 22:04
53,946,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521585,-8.4051628,6,05/05/2019 22:04
53,947,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521528,-8.4051791,1,05/05/2019 22:04
53,948,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521429,-8.4052164,0,05/05/2019 22:04
53,949,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521364,-8.4052349,0,05/05/2019 22:04
53,950,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521278,-8.4052587,0,05/05/2019 22:04
53,951,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521191,-8.4052844,0,05/05/2019 22:04
53,952,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521084,-8.4053134,0,05/05/2019 22:04
53,953,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5521013,-8.4053344,0,05/05/2019 22:05
53,954,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.552095,-8.4053509,0,05/05/2019 22:05
53,955,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520884,-8.4053671,0,05/05/2019 22:05
53,956,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520753,-8.4053918,0,05/05/2019 22:05
53,957,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520678,-8.4054041,3,05/05/2019 22:05
53,958,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520608,-8.4054147,13,05/05/2019 22:05
53,959,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520509,-8.4054346,12,05/05/2019 22:05
53,960,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520409,-8.4054519,10,05/05/2019 22:05
53,961,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520325,-8.4054718,12,05/05/2019 22:05
53,962,9,OnePlus,ONEPLUS A6003,19.945205479452056,2,1,41.5520165,-8.4055022,10,05/05/2019 22:05
55,974,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5492091,-8.4293465,1,05/05/2019 23:22
55,975,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5491433,-8.4294201,4,05/05/2019 23:22
55,976,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.54913,-8.4294162,9,05/05/2019 23:22
55,977,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5491077,-8.4294057,1,05/05/2019 23:22
55,978,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5490953,-8.4294007,1,05/05/2019 23:23
55,979,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5490825,-8.4293954,1,05/05/2019 23:23
55,980,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5490625,-8.4293827,1,05/05/2019 23:23
55,981,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5490414,-8.4293757,3,05/05/2019 23:23
55,982,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5490102,-8.4293721,1,05/05/2019 23:23
55,983,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5489945,-8.4293693,7,05/05/2019 23:23
55,984,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.548963,-8.4293636,77,05/05/2019 23:23
55,985,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5489355,-8.4293629,32,05/05/2019 23:23
55,986,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5489198,-8.4293617,96,05/05/2019 23:23
55,987,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5488902,-8.4293624,15,05/05/2019 23:23
55,988,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5488766,-8.4293641,1,05/05/2019 23:23
55,989,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5488634,-8.4293651,1,05/05/2019 23:23
55,990,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.54885,-8.4293671,1,05/05/2019 23:23
55,991,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5488281,-8.4293701,1,05/05/2019 23:23
55,992,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5488131,-8.4293707,1,05/05/2019 23:23
55,993,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5487857,-8.4293742,1,05/05/2019 23:23
55,994,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5487666,-8.4293808,1,05/05/2019 23:23
55,995,9,OnePlus,ONEPLUS A6003,11.681818181818182,2,1,41.5487574,-8.4293835,1,05/05/2019 23:23
45,675,9,OnePlus,ONEPLUS A6003,3,2,2,41.5540481,-8.4006949,3,05/05/2019 21:42
45,676,9,OnePlus,ONEPLUS A6003,3,2,2,41.5540009,-8.4004607,3,05/05/2019 21:42
45,677,9,OnePlus,ONEPLUS A6003,3,2,2,41.5539938,-8.4004301,3,05/05/2019 21:42
46,678,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539871,-8.4004406,3,05/05/2019 21:42
46,679,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5540027,-8.4003948,3,05/05/2019 21:42
46,680,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5540116,-8.4003767,10,05/05/2019 21:43
46,681,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5540209,-8.4004329,9,05/05/2019 21:43
46,682,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5540491,-8.4004717,1,05/05/2019 21:43
46,683,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5540295,-8.4004227,1,05/05/2019 21:43
46,684,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5540163,-8.4004035,4,05/05/2019 21:43
46,685,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539881,-8.4003834,3,05/05/2019 21:43
46,686,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539714,-8.4003781,3,05/05/2019 21:43
46,687,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539697,-8.4003777,3,05/05/2019 21:43
46,688,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539696,-8.4003772,1,05/05/2019 21:43
46,689,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539677,-8.4003731,3,05/05/2019 21:43
46,690,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539662,-8.400369,1,05/05/2019 21:43
46,691,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539654,-8.4003684,1,05/05/2019 21:43
46,692,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539647,-8.4003672,1,05/05/2019 21:43
46,693,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539645,-8.4003666,1,05/05/2019 21:43
46,694,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539635,-8.4003642,1,05/05/2019 21:43
46,695,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539644,-8.4003582,1,05/05/2019 21:43
46,696,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539645,-8.400352,3,05/05/2019 21:43
46,697,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539765,-8.4003503,40,05/05/2019 21:43
46,698,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539832,-8.4003586,3,05/05/2019 21:43
46,699,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539751,-8.4003714,0,05/05/2019 21:43
46,700,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539701,-8.4003762,0,05/05/2019 21:43
46,701,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539619,-8.4003858,0,05/05/2019 21:43
46,702,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539522,-8.4003957,1,05/05/2019 21:43
46,703,9,OnePlus,ONEPLUS A6003,3.730769230769231,2,2,41.5539391,-8.4004071,0,05/05/2019 21:43
47,704,9,OnePlus,ONEPLUS A6003,11,2,2,41.5538871,-8.4003053,1,05/05/2019 21:44
47,705,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539014,-8.4003515,1,05/05/2019 21:44
47,706,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539165,-8.4003725,0,05/05/2019 21:44
47,707,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539318,-8.4003708,0,05/05/2019 21:44
47,708,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539412,-8.4003655,0,05/05/2019 21:44
47,709,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539477,-8.400357,0,05/05/2019 21:44
47,710,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539624,-8.4003349,1,05/05/2019 21:44
47,711,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539719,-8.4003173,12,05/05/2019 21:44
47,712,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539772,-8.4003077,12,05/05/2019 21:44
47,713,9,OnePlus,ONEPLUS A6003,11,2,2,41.5539824,-8.4002977,83,05/05/2019 21:44
48,714,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5544349,-8.4009379,3,05/05/2019 21:45
48,715,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5540268,-8.4003063,1,05/05/2019 21:45
48,716,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5540197,-8.4003066,1,05/05/2019 21:45
48,717,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5540105,-8.4003241,0,05/05/2019 21:45
48,718,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5540015,-8.4003458,0,05/05/2019 21:45
48,719,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5539957,-8.4003568,0,05/05/2019 21:45
48,720,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5539871,-8.4003717,0,05/05/2019 21:45
48,721,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5539824,-8.4003794,0,05/05/2019 21:45
48,722,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5539719,-8.4003938,0,05/05/2019 21:45
48,723,9,OnePlus,ONEPLUS A6003,0.5,2,2,41.5539673,-8.4004007,0,05/05/2019 21:45
49,724,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.555141,-8.400091,1,05/05/2019 21:46
49,725,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.5538955,-8.4004523,0,05/05/2019 21:46
49,726,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.5538985,-8.4004228,1,05/05/2019 21:46
49,727,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.5539162,-8.4003983,0,05/05/2019 21:46
49,728,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.553924,-8.4003873,0,05/05/2019 21:46
49,729,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.5539311,-8.4003774,1,05/05/2019 21:46
49,730,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.553941,-8.4003631,3,05/05/2019 21:46
49,731,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.5539532,-8.4003448,3,05/05/2019 21:46
49,732,9,OnePlus,ONEPLUS A6003,8.666666666666666,2,2,41.5539647,-8.4003263,69,05/05/2019 21:46
54,963,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.549728,-8.4285493,146,05/05/2019 22:41
54,964,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5496587,-8.4285054,146,05/05/2019 22:41
54,965,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5496429,-8.4284994,157,05/05/2019 22:41
54,966,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5496771,-8.4285141,144,05/05/2019 22:42
54,967,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5496843,-8.4285031,107,05/05/2019 22:42
54,968,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5496883,-8.4285011,4,05/05/2019 22:42
54,969,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5496958,-8.4284814,10,05/05/2019 22:42
54,970,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.549698,-8.4284729,12,05/05/2019 22:42
54,971,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5497006,-8.4284634,4,05/05/2019 22:42
54,972,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5497024,-8.428451,10,05/05/2019 22:42
54,973,9,OnePlus,ONEPLUS A6003,68.45454545454545,2,2,41.5497022,-8.4284289,13,05/05/2019 22:42
50,733,9,OnePlus,ONEPLUS A6003,73,2,3,41.5559792,-8.4055728,0,05/05/2019 21:57
50,734,9,OnePlus,ONEPLUS A6003,73,2,3,41.5539545,-8.4009855,0,05/05/2019 21:57
50,735,9,OnePlus,ONEPLUS A6003,73,2,3,41.5539439,-8.4009661,0,05/05/2019 21:57
50,736,9,OnePlus,ONEPLUS A6003,73,2,3,41.5539461,-8.4009521,0,05/05/2019 21:57
50,737,9,OnePlus,ONEPLUS A6003,73,2,3,41.553944,-8.4009567,0,05/05/2019 21:57
50,738,9,OnePlus,ONEPLUS A6003,73,2,3,41.5539385,-8.4009613,3,05/05/2019 21:57
50,739,9,OnePlus,ONEPLUS A6003,73,2,3,41.5539319,-8.4009683,4,05/05/2019 21:57
50,740,9,OnePlus,ONEPLUS A6003,73,2,3,41.553927,-8.4009752,3,05/05/2019 21:57
50,741,9,OnePlus,ONEPLUS A6003,73,2,3,41.553921,-8.400984,7,05/05/2019 21:57
50,742,9,OnePlus,ONEPLUS A6003,73,2,3,41.5539153,-8.4009924,9,05/05/2019 21:57
50,743,9,OnePlus,ONEPLUS A6003,73,2,3,41.553905,-8.4010065,65,05/05/2019 21:57
50,744,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538999,-8.4010131,172,05/05/2019 21:57
50,745,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538892,-8.4010264,202,05/05/2019 21:57
50,746,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538798,-8.4010365,6,05/05/2019 21:57
50,747,9,OnePlus,ONEPLUS A6003,73,2,3,41.553875,-8.4010413,3,05/05/2019 21:57
50,748,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538717,-8.4010465,3,05/05/2019 21:57
50,749,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538661,-8.4010597,1,05/05/2019 21:57
50,750,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538642,-8.4010667,1,05/05/2019 21:57
50,751,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538581,-8.4010813,0,05/05/2019 21:57
50,752,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538474,-8.401097,1,05/05/2019 21:57
50,753,9,OnePlus,ONEPLUS A6003,73,2,3,41.553832,-8.4011125,3,05/05/2019 21:57
50,754,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538124,-8.4011287,6,05/05/2019 21:57
50,755,9,OnePlus,ONEPLUS A6003,73,2,3,41.5538016,-8.4011368,34,05/05/2019 21:57
50,756,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537912,-8.4011446,87,05/05/2019 21:57
50,757,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537722,-8.4011587,37,05/05/2019 21:57
50,758,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537638,-8.4011651,102,05/05/2019 21:57
50,759,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537489,-8.4011769,107,05/05/2019 21:57
50,760,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537384,-8.4011917,115,05/05/2019 21:57
50,761,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537303,-8.4012103,1,05/05/2019 21:57
50,762,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537265,-8.4012205,0,05/05/2019 21:57
50,763,9,OnePlus,ONEPLUS A6003,73,2,3,41.553723,-8.4012311,0,05/05/2019 21:57
50,764,9,OnePlus,ONEPLUS A6003,73,2,3,41.55372,-8.401242,0,05/05/2019 21:57
50,765,9,OnePlus,ONEPLUS A6003,73,2,3,41.553714,-8.4012631,1,05/05/2019 21:57
50,766,9,OnePlus,ONEPLUS A6003,73,2,3,41.553711,-8.4012736,1,05/05/2019 21:57
50,767,9,OnePlus,ONEPLUS A6003,73,2,3,41.5537056,-8.401294,3,05/05/2019 21:57
50,768,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536993,-8.4013148,27,05/05/2019 21:57
50,769,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536953,-8.4013256,54,05/05/2019 21:57
50,770,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536865,-8.4013497,138,05/05/2019 21:57
50,771,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536811,-8.4013663,286,05/05/2019 21:57
50,772,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536783,-8.4013776,376,05/05/2019 21:57
50,773,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536755,-8.4013903,258,05/05/2019 21:57
50,774,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536711,-8.4014181,286,05/05/2019 21:58
50,775,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536734,-8.4014374,298,05/05/2019 21:58
50,776,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536734,-8.4014682,256,05/05/2019 21:58
50,777,9,OnePlus,ONEPLUS A6003,73,2,3,41.5536706,-8.4014928,259,05/05/2019 21:58
50,778,9,OnePlus,ONEPLUS A6003,73,2,3,41.553665,-8.4015146,143,05/05/2019 21:58
52,839,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5529486,-8.4033709,35,05/05/2019 22:01
